checkpoint,curve,layer,value
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_z_curve,28,0.5105611146125185
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_z_curve,29,0.6667500207905839
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_z_curve,30,0.39990053674134146
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_z_curve,31,1.2349435782818838
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_z_curve,32,0.7585809180232104
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_z_curve,33,0.5170950371834183
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_z_curve,34,-0.5573235641309734
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_z_curve,35,-1.5999147688755253
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,0,1.075137972831726
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,1,0.776356041431427
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,2,0.7708350419998169
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,3,0.9813701510429382
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,4,0.9805017113685608
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,5,1.0917490720748901
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,6,0.6771737337112427
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,7,0.7241547703742981
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,8,0.571851372718811
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,9,0.30834782123565674
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,10,0.3157578706741333
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,11,0.2904711365699768
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,12,0.5932672619819641
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,13,0.3619938790798187
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,14,0.39279842376708984
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,15,0.5586926341056824
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,16,0.5605143904685974
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,17,0.5404390692710876
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,18,0.5587188005447388
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,19,0.8325919508934021
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,20,0.6056612133979797
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,21,0.5798042416572571
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,22,1.014199137687683
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,23,0.9420158863067627
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,24,0.87790846824646
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,25,0.7832711935043335
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,26,0.7421079874038696
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,27,0.662501335144043
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,28,0.48693498969078064
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,29,0.46074676513671875
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,30,0.5298416018486023
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,31,0.35740962624549866
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,32,0.4532257318496704
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,33,0.5129414796829224
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,34,0.8358725309371948
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_min_curve,35,1.3498551845550537
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,0,1.5444262444540349
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,1,1.2365296611498704
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,2,1.2522864721434666
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,3,1.3693214215102176
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,4,1.4524543800700453
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,5,1.4660973069778056
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,6,1.5174081505458759
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,7,1.5189886494740925
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,8,1.561596083178232
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,9,1.5003731074915276
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,10,1.5359587662832492
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,11,1.5541579123736584
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,12,1.5624265501477628
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,13,1.558194559736373
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,14,1.5400384788593626
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,15,1.518165056625242
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,16,1.5137448673706697
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,17,1.5098447700201092
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,18,1.5080920479407378
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,19,1.5116089441952916
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,20,1.5103642699661106
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,21,1.5114255481348513
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,22,1.526241762365041
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,23,1.546759951520683
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,24,1.5635508950846602
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,25,1.5625702871860128
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,26,1.5861247743688314
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,27,1.5895436366880917
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,28,1.6007102148866876
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,29,1.6370648345809569
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,30,1.6484180355313958
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,31,1.6849645104875
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,32,1.685653645810149
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,33,1.6916944674858114
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,34,1.6149067252445777
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,x10_sigma_mp_curve,35,1.5521284930417716
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,0,0.0
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,1,0.01567966418913903
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,2,0.04895674887751613
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,3,0.05197499464598738
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,4,0.09103768279664878
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,5,0.15182996537656754
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,6,0.19476197870049541
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,7,0.23097918112404686
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,8,0.25817419765249033
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,9,0.24009037279350068
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,10,0.27242489914051077
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,11,0.28395079707117127
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,12,0.3073254504688025
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,13,0.3292149904551518
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,14,0.3768871671570981
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,15,0.3991953769153939
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,16,0.44565884451632315
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,17,0.44058756125303744
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,18,0.4935113766808749
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,19,0.47653297135023676
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,20,0.49353256955364355
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,21,0.540902422995194
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,22,0.5892915874695562
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,23,0.6070812372278229
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,24,0.6299103834221613
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,25,0.6118590317253528
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,26,0.6606301549118472
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,27,0.6620937782608822
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,28,0.6759975556464813
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,29,0.7269950655176274
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,30,0.7425644195579787
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,31,0.7958008750658662
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,32,0.8243669756248047
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,33,0.8305653246580026
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,34,0.7937878519683615
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,35,0.7312484028012662
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,36,0.6913202771665125
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,37,0.6796973574247794
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,38,0.6460356561717883
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,39,0.6135865560978488
Damien420--granite-3.2-2b-instruct-abliterated,x1_g_curve,40,0.822244121859146
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,0,0.5
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,1,0.6106770833333334
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,2,0.9236111111111112
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,3,0.9956597222222222
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,4,0.9947916666666666
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,5,0.9874131944444444
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,6,0.9986979166666666
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,7,0.9891493055555556
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,8,0.9991319444444444
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,9,0.9848090277777778
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,10,0.9921875
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,11,0.9917534722222222
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,12,0.9939236111111112
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,13,0.9969618055555556
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,14,0.9991319444444444
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,15,0.9991319444444444
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,16,0.9991319444444444
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,17,0.9995659722222222
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,18,0.9995659722222222
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,19,0.9995659722222222
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,20,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,21,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,22,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,23,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,24,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,25,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,26,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,27,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,28,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,29,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,30,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,31,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,32,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,33,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,34,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,35,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,36,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,37,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,38,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,39,1.0
Damien420--granite-3.2-2b-instruct-abliterated,auroc_by_layer,40,1.0
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,0,
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,1,1.7678339907237854
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,2,5.364684862271295
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,3,4.735404246624702
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,4,4.533875597310479
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,5,3.981202723676914
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,6,4.4633877110510785
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,7,4.222785925982498
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,8,5.048863384639042
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,9,4.552442538314023
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,10,5.233120639293923
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,11,5.217556414798652
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,12,5.079920824484169
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,13,5.490264274036078
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,14,6.298314036187595
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,15,6.681881333748038
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,16,5.802369714539963
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,17,6.607767556049151
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,18,6.8488681559502895
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,19,7.173945811995962
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,20,7.317199229061261
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,21,6.917752836863881
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,22,6.973968125489938
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,23,7.285424259747802
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,24,7.038819652960617
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,25,7.391532332174899
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,26,7.217089301919067
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,27,7.103161672626129
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,28,7.147140572170145
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,29,6.991394868321848
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,30,7.0686475090451095
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,31,7.172508060497243
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,32,7.399303976629439
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,33,7.337487864877842
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,34,7.598936720069506
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,35,7.6611571182360505
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,36,7.623853814253315
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,37,7.983890934638148
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,38,8.749560624694949
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,39,8.960306105128517
Damien420--granite-3.2-2b-instruct-abliterated,cohen_by_layer,40,8.709728663630852
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,0,1.1464379953797297
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,1,1.2398839084379834
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,2,1.3494182658395824
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,3,1.61017092621329
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,4,1.4115985749690638
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,5,1.6461207835697929
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,6,1.5372931605830433
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,7,1.6631472767522408
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,8,2.039123563482173
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,9,1.867830048404969
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,10,1.848203507876397
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,11,1.8193638352780894
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,12,2.1862778514670342
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,13,2.175819834597444
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,14,2.2430365833265964
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,15,1.9078287332553392
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,16,1.9546572913371552
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,17,1.8264470082882192
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,18,1.7989472683331396
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,19,1.6415247063386225
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,20,1.9646936898900422
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,21,1.5323350731979304
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,22,1.5187833103517427
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,23,1.4954950812237864
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,24,1.5688910166055339
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,25,1.7311469871673373
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,26,1.5406433707425526
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,27,1.5156940617947576
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,28,1.4416441932314195
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,29,1.473406941919693
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,30,1.5086086651081019
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,31,1.527402676739819
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,32,1.4699886952351737
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,33,1.3827014943710934
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,34,1.4079425581619176
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,35,1.3751483631061707
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,36,1.2906331918162928
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,37,1.2463243077301525
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,38,1.2840699038368832
Damien420--granite-3.2-2b-instruct-abliterated,x2_wm_curve,39,2.0894105593363093
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,0,0.0
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,1,-0.29992997646331787
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,2,-0.16357402006785016
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,3,0.07802720864613732
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,4,1.3839686711629238
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,5,2.396674633026123
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,6,-3.3366904656092324
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,7,1.6364083290100098
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,8,3.3697775999704995
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,9,2.486327250798543
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,10,3.7388484875361123
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,11,12.139423092206318
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,12,2.05096423625946
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,13,14.043748577435814
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,14,10.782105962435404
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,15,15.579525232315063
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,16,11.709274768829346
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,17,10.55661674340566
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,18,7.191439270973206
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,19,7.009425242741902
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,20,14.17777955532074
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,21,11.592428366343182
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,22,13.299357533454895
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,23,14.896760980288187
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,24,17.546133160591125
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,25,20.06323254108429
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,26,18.984331250190735
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,27,15.935307304064432
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,28,16.391826669375103
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,29,20.649234493573505
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,30,22.48880346616109
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,31,35.89474936326344
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,32,26.819308241208393
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,33,55.334855914115906
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,34,52.599656303723656
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,35,54.10109142462412
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,36,50.64981257915497
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,37,34.7514001528422
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,38,32.33257647355397
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,39,29.854203720887497
Damien420--granite-3.2-2b-instruct-abliterated,x8_drive_gap_curve,40,28.87967379887899
Damien420--granite-3.2-2b-instruct-abliterated,x10_scar_curve,0,0.16874281075506317
Damien420--granite-3.2-2b-instruct-abliterated,x10_scar_curve,1,0.344378706338011
Damien420--granite-3.2-2b-instruct-abliterated,x10_scar_curve,2,0.3327158086448298
Damien420--granite-3.2-2b-instruct-abliterated,x10_scar_curve,3,0.28246169025266143
Damien420--granite-3.2-2b-instruct-abliterated,x10_scar_curve,4,0.3492044182304765
