metric,READOUT_CLASS,BASELINE_ONLY,DESCRIPTIVE,pair,ckpt_a,ckpt_b,axis,layer,abs_cos,rotation,source_file,json_path
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,10,0.209174,0.790826,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[10]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,11,0.12532,0.87468,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[11]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,12,0.106804,0.893196,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[12]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,13,0.078831,0.921169,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[13]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,14,0.044893,0.955107,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[14]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,15,0.020496,0.979504,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[15]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,16,0.037976,0.962024,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[16]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,17,0.065029,0.934971,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[17]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,18,0.050513,0.949487,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[18]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,19,0.007528,0.992472,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[19]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,20,0.000255,0.999745,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[20]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,21,0.046584,0.953416,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[21]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,22,0.101218,0.898782,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[22]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,23,0.097923,0.902077,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[23]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,24,0.190701,0.809299,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[24]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,25,0.220236,0.779764,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[25]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,26,0.225427,0.774573,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[26]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,27,0.220964,0.779036,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[27]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,28,0.219031,0.780969,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[28]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,29,0.243662,0.756338,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[29]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,30,0.290436,0.709564,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[30]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,31,0.315263,0.684737,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[31]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,32,0.314033,0.685967,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[32]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,33,0.315133,0.684867,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[33]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,34,0.321798,0.678202,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[34]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,35,0.326301,0.673699,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[35]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-abliterated,NonSafetyFT-STaR,Qwen3-4B-abliterated,r_ablit,36,0.252234,0.747766,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-abliterated.r_ablit.per_layer_abs[36]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,AT_BAND,0.017759,0.982241,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.at_band
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,0,0.034442,0.965558,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[0]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,1,0.015803,0.984197,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[1]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,2,0.006586,0.993414,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[2]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,3,0.008181,0.991819,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[3]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,4,0.029142,0.970858,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[4]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,5,0.00885,0.99115,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[5]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,6,0.003885,0.996115,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[6]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,7,0.005404,0.994596,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[7]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,8,0.009761,0.990239,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[8]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,9,0.011935,0.988065,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[9]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,10,0.001208,0.998792,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[10]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,11,0.013944,0.986056,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[11]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,12,0.021284,0.978716,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[12]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,13,0.021656,0.978344,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[13]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,14,0.034422,0.965578,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[14]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,15,0.027873,0.972127,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[15]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,16,0.031253,0.968747,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[16]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,17,0.01837,0.98163,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[17]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,18,0.011502,0.988498,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[18]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,19,0.011723,0.988277,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[19]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,20,0.003895,0.996105,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[20]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,21,0.010799,0.989201,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[21]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,22,0.009992,0.990008,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[22]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,23,0.009078,0.990922,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[23]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,24,0.009945,0.990055,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[24]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,25,0.015077,0.984923,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[25]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,26,0.018122,0.981878,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[26]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,27,0.017433,0.982567,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[27]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,28,0.030949,0.969051,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[28]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,29,0.025352,0.974648,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[29]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,30,0.030251,0.969749,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[30]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,31,0.023204,0.976796,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[31]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,32,0.024548,0.975452,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[32]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,33,0.018082,0.981918,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[33]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,34,0.016213,0.983787,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[34]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,35,0.017307,0.982693,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[35]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_content,36,0.007801,0.992199,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_content.per_layer_abs[36]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,AT_BAND,0.009371,0.990629,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.at_band
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,0,0.0,1.0,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[0]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,1,0.020677,0.979323,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[1]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,2,0.014705,0.985295,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[2]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,3,0.01472,0.98528,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[3]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,4,0.019356,0.980644,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[4]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,5,0.017039,0.982961,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[5]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,6,0.005004,0.994996,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[6]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,7,0.003365,0.996635,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[7]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,8,0.000339,0.999661,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[8]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,9,0.002428,0.997572,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[9]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,10,0.001649,0.998351,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[10]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,11,0.00734,0.99266,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[11]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,12,0.018992,0.981008,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[12]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,13,0.006101,0.993899,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[13]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,14,0.007059,0.992941,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[14]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,15,0.003824,0.996176,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[15]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,16,0.024378,0.975622,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[16]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,17,0.001161,0.998839,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[17]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,18,0.000679,0.999321,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[18]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,19,0.019182,0.980818,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[19]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,20,0.01712,0.98288,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[20]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,21,0.007574,0.992426,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[21]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,22,0.003359,0.996641,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[22]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,23,0.001521,0.998479,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[23]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,24,0.026691,0.973309,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[24]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,25,0.017418,0.982582,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[25]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,26,0.004391,0.995609,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[26]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,27,0.0061,0.9939,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[27]
M3c,activation,False,True,NonSafetyFT-STaR||RandInit-4B,NonSafetyFT-STaR,RandInit-4B,r_ablit,28,0.008884,0.991116,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||RandInit-4B.r_ablit.per_layer_abs[28]
